Sat Mar 17 04:51:21 2018,"Ashraf786100","#thugcoin #airdrop #bounty #ethereum #blockchain #bitcoin #cryptocurrency #crypto #altcoin #BTC #ETH #LTC #XVG #TRX… https://t.co/ZVwZFba6xn",ETH,599.36,BTC,8216.22
Sat Mar 17 04:51:22 2018,"weebec529","I still don’t get this bitcoin thing 😖",ETH,599.36,BTC,8216.22
Sat Mar 17 04:51:23 2018,"frankrivera414","@Klutch927 Double your Etheruem, with Tesla, Elon Musk https://t.co/699PsOlEJR #bitcoin #etheruem #btc #eth #news… https://t.co/HF0a9zRfZf",ETH,599.36,BTC,8216.22
Sat Mar 17 04:51:24 2018,"DeannaBurditt","RT @YarmolukDan: 🔥🔥🔥🔥🔥#DataScience #InternetOfThings #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Industry40 #Technology #B…",ETH,599.36,BTC,8216.22
Sat Mar 17 04:51:25 2018,"CyberDomain","WATCH OUT! Side effects of reading this book include a sudden sur https://t.co/3i6OuO30rk #Cybersecurity #Bitcoin https://t.co/80bAs1M7pR",ETH,599.36,BTC,8216.22
Sat Mar 17 04:51:25 2018,"bongchillog01","thug coin airdrop\n#thugcoin #airdrop #bounty #ethereum #blockchain #bitcoin  #cryptocurrency #crypto #altcoin #BTC… https://t.co/7usPhxXU3z",ETH,599.36,BTC,8216.22
Sat Mar 17 04:51:26 2018,"stone22stone","Invox Finance Platform #bitcoin .. https://t.co/1ihzKLPcpX",ETH,599.36,BTC,8216.22
Sat Mar 17 04:51:27 2018,"CyberToolsBooks","WATCH OUT! Side effects of reading this book include a sudden sur https://t.co/J0VO6FcyMv #Cybersecurity #Bitcoin https://t.co/sMd88ecG6X",ETH,599.36,BTC,8216.22
Sat Mar 17 04:51:28 2018,"LitecoinUKs","RT @linhdo_do: #crypto #blockchain #business #news #cryptonews #ethereum #bitcoin #litecoin $BTC $ETH #betting #YourOdds #sports #bethereum…",ETH,599.36,BTC,8216.22
Sat Mar 17 04:51:29 2018,"acarata0027","#AstrnToken pre-registration has started. Join now and get your free 300 tokens. \nhttps://t.co/qinT7TxOA3 Share you… https://t.co/BN2VVvvSXp",ETH,599.36,BTC,8216.22
Sat Mar 17 04:51:29 2018,"CryptomonnaiesG","Bitcoin mining earnings are currently barely breaking-even, as the activity has temporarily become less profitable… https://t.co/f4bpY58b6R",ETH,599.36,BTC,8216.22
Sat Mar 17 04:51:30 2018,"cryptograbber","Peter Thiel: Bitcoin Will Be the ‘One Online Equivalent to Gold’ https://t.co/61GlGml4kh",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:31 2018,"Cryptonews11001","Soon There Will Be More Bitcoin Investors Than Stock Traders in I https://t.co/k1ETvpjZ3m #bitcoin #ethereum #bitcoinprice #cryptocurrency",ETH,599.36,BTC,8214.69
